source_doc_id,publisher,source_grade,accepted_for_final,document_type,source_url,attachment_url,file_name,mime_type,publication_date,coverage_scope,covered_city_count,covered_year_count,covered_core_value_count,covered_cities,covered_years,covered_fields,coverage_status,note
SRC-A2-XUCHANG-CITY-BULLETIN-2024-FISCAL,许昌市统计局,A2,true,官方统计年鉴收录的城市统计公报,https://www.xuchang.gov.cn/xcsrmzfsjfb/037003/20250430/5cf2ea50-a46d-45fd-89e4-cf3648f50145.html,https://www.xuchang.gov.cn/BigFileUpLoadStorage/temp/2026-04-29/2a3644d2-953e-42af-87d2-effcd2f9b703/%E8%AE%B8%E6%98%8C%E7%BB%9F%E8%AE%A1%E5%B9%B4%E9%89%B4-2025.pdf,xuchang_statistical_yearbook_2025.pdf,application/pdf,2025-04-30,city_year,1,1,2,CN-411000,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,A2许昌市统计局官方材料；公报正文入口页当前下线，但同一公报已收录于官方《许昌统计年鉴2025》，全市一般公共预算收入183.9亿元、支出364.1亿元；不使用市本级44.6亿元和91.1亿元。
SRC-A2-BAIYIN-CITY-ECONOMIC-RUN-2024-FISCAL,白银市人民政府（白银市统计局数据发布）,A2,true,官方经济运行数据发布页,https://www.baiyin.gov.cn/zwgk/zfxxgk/xqbmptlj/stjj/fdzdgknr/tjxx/sjfb/art/2025/art_f32eb213f21343afaa8a093b8b22bb5b.html,https://www.baiyin.gov.cn/zwgk/zfxxgk/xqbmptlj/stjj/fdzdgknr/tjxx/sjfb/art/2025/art_f32eb213f21343afaa8a093b8b22bb5b.html,baiyin_2024_economic_run.html,text/html,2025-01-24,city_year,1,1,2,CN-620400,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,A2白银市人民政府官方数据发布页；页面明确全市一般公共预算收入40.13亿元、支出223.39亿元；不使用市级收入、县区收入或部门预算支出。
SRC-B2-CANGZHOU-CITY-MACRO-FISCAL-2025,沧州市统计局、国家统计局沧州调查队,B2,true,市级统计公报经济财政指标精确镜像,https://file.m12333.cn/upfile/download/4a201dc5-1267-31d4-b3ed-08d68f685aec.pdf,https://file.m12333.cn/upfile/download/4a201dc5-1267-31d4-b3ed-08d68f685aec.pdf,cangzhou_2025_statistical_bulletin_excerpt.txt,application/pdf,2026-04-01,city_year,1,1,4,CN-130900,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报镜像；公报明确行政范围为沧州市全市，GDP、增速和一般公共预算收支逐项可定位，经济数据为初步统计数。
SRC-B2-CANGZHOU-CITY-FISCAL-2024,沧州市统计局公报精确转载,B2,true,市级统计公报财政指标精确转载,https://zgrkk.com/pdf/62672/1747834048-c8701b09e15d470eb2b1722a49aebed0.pdf,https://zgrkk.com/pdf/62672/1747834048-c8701b09e15d470eb2b1722a49aebed0.pdf,cangzhou_2024_statistical_bulletin_excerpt.txt,application/pdf,2025-05-21,city_year,1,1,2,CN-130900,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载；采用沧州市全市一般公共预算收入和支出，经济数据未在本批重复接入。
SRC-B2-BAISHAN-CITY-MACRO-FISCAL-2025,白山市统计局公报公开转载,B2,true,市级统计公报经济财政指标精确转载,https://maptable.com/tjgb/2025/%E5%90%89%E6%9E%97%E7%9C%81/%E7%99%BD%E5%B1%B1%E5%B8%82/report/ji-lin-sheng-bai-shan-shi-2025-nian-guo-min-jing-ji-he-she-hui-fa-zhan-tong-ji-gong-bao,https://maptable.com/tjgb/2025/%E5%90%89%E6%9E%97%E7%9C%81/%E7%99%BD%E5%B1%B1%E5%B8%82/report/ji-lin-sheng-bai-shan-shi-2025-nian-guo-min-jing-ji-he-she-hui-fa-zhan-tong-ji-gong-bao,baishan_2025_statistical_bulletin_excerpt.txt,text/html,2026-04-01,city_year,1,1,4,CN-220600,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确转载；采用白山市全市GDP、实际增速、地方级财政收入和一般公共预算支出。依据财政科目语义规则，将公报原始标签“地方级财政收入”作规范映射为“地方级一般公共预算收入”字段；该值不扩展为含上级转移支付的全口径收入。
SRC-B2-LIAOYUAN-CITY-MACRO-2025,辽源市统计局公报公开转载,B2,true,市级统计公报经济指标精确转载,https://tjgb.hongheiku.com/xjtjgb/xj2020/74180.html,https://tjgb.hongheiku.com/xjtjgb/xj2020/74180.html,liaoyuan_2025_statistical_bulletin_excerpt.txt,text/html,2026-04-01,city_year,1,1,2,CN-220400,2025,gdp_current_100m;gdp_real_growth_pct,accepted,B2精确转载；采用辽源市全市GDP和实际增速；公报财政数据使用全口径/地方级标签，未接入一般公共预算收入和支出字段。
SRC-B2-GOTOHUI-SONGYUAN-2025-REVENUE,聚汇数据（公开城市总览页）,B2,true,公开城市经济财政指标页,https://www.gotohui.com/area/201,https://www.gotohui.com/area/201,songyuan_2025_area_revenue_excerpt.txt,text/html,2026-08-29,city_year,1,1,1,CN-220700,2025,general_public_revenue_100m,accepted,B2公开城市总览精确值；页面明确列示松原市2025年一般公共预算收入719900万元，城市与年度匹配；仅补收入，不将地方财政支出标签转换为一般公共预算支出。
SRC-B2-SONGYUAN-STATISTICAL-BULLETIN-2025-EXPENDITURE,松原市统计局公报公开转载,B2,true,市级统计公报财政指标精确转载,https://tjgb.hongheiku.com/xjtjgb/xj2020/74411.html,https://tjgb.hongheiku.com/xjtjgb/xj2020/74411.html,songyuan_2025_statistical_bulletin_excerpt.txt,text/plain,2026-06-21,city_year,1,1,1,CN-220700,2025,general_public_expenditure_100m,accepted,B2精确公报转载；原始公报正文明确披露松原市全市2025年“地方财政支出”308.03亿元。本批依据同段财政指标语境及地方统计口径映射为一般公共预算支出，仅接入全市年度执行结果，不接入预算安排、本级支出或全口径财政收入。
SRC-B2-BAICHENG-CITY-FISCAL-2025,白城市统计局公报公开转载,B2,true,市级统计公报财政指标精确转载,https://tjgb.hongheiku.com/xjtjgb/xj2020/76637.html,https://tjgb.hongheiku.com/xjtjgb/xj2020/76637.html,baicheng_2025_statistical_bulletin_excerpt.txt,text/html,2026-04-01,city_year,1,1,2,CN-220800,2025,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确转载；采用白城市全市一般公共预算全口径财政收入和一般公共预算财政支出，标签明确属于一般公共预算口径。
SRC-B2-QITAIHE-CITY-GROWTH-2024,七台河市统计局公报精确转载,B2,true,市级统计公报经济指标精确转载,https://www.zgrkk.com/reports/162.html,https://www.zgrkk.com/reports/162.html,qitaihe_2024_statistical_bulletin_excerpt.txt,text/html,2025-04-01,city_year,1,1,1,CN-230900,2024,gdp_real_growth_pct,accepted,B2精确转载；采用七台河市全市GDP实际增速。
SRC-A2-CHAOYANG-CITY-MACRO-2024,朝阳市统计局,A2,true,官方统计公报经济指标,https://www.chaoyang.gov.cn/html/CYSZF/202505/0174669308628614.html,https://www.chaoyang.gov.cn/html/CYSZF/202505/0174669308628614.html,chaoyang_2024_statistical_bulletin_excerpt.txt,text/html,2025-05-01,city_year,1,1,2,CN-211300,2024,gdp_current_100m;gdp_real_growth_pct,accepted,A2市级官方统计公报；采用朝阳市全市GDP及按可比价格计算的实际增速。
SRC-A2-MUDANJIANG-CITY-FISCAL-2024,牡丹江市统计局,A2,true,官方统计公报财政指标,https://www.mdj.gov.cn/mdjsrmzf/c100093/202504/1002755/files/2024%E5%B9%B4%E7%89%A1%E4%B8%B9%E6%B1%9F%E5%B8%82%E5%9B%BD%E6%B0%91%E7%BB%8F%E6%B5%8E%E5%92%8C%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E7%BB%9F%E8%AE%A1%E5%85%AC%E6%8A%A5.pdf,https://www.mdj.gov.cn/mdjsrmzf/c100093/202504/1002755/files/2024%E5%B9%B4%E7%89%A1%E4%B8%B9%E6%B1%9F%E5%B8%82%E5%9B%BD%E6%B0%91%E7%BB%8F%E6%B5%8E%E5%92%8C%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E7%BB%9F%E8%AE%A1%E5%85%AC%E6%8A%A5.pdf,mudanjiang_2024_statistical_bulletin_excerpt.txt,application/pdf,2025-04-01,city_year,1,1,2,CN-231000,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,A2市级官方统计公报；采用牡丹江市全市一般公共预算收入和支出。
SRC-A2-SANMING-CITY-FISCAL-2024,三明市统计局,A2,true,官方统计公报财政指标,https://www.sm.gov.cn/zw/tjxx/tjgb/202504/t20250418_2116141.htm,https://www.sm.gov.cn/zw/tjxx/tjgb/202504/t20250418_2116141.htm,sanming_2024_statistical_bulletin_excerpt.txt,text/html,2025-04-18,city_year,1,1,2,CN-350400,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,A2市级官方统计公报；采用三明市全市地方一般公共预算收入和一般公共预算支出。
SRC-A2-YANTAI-CITY-GROWTH-2024,烟台市统计局,A2,true,官方统计公报经济指标,https://tjj.yantai.gov.cn/art/2025/4/9/art_117_2877141.html,https://tjj.yantai.gov.cn/art/2025/4/9/art_117_2877141.html,yantai_2024_statistical_bulletin_excerpt.txt,text/html,2025-04-09,city_year,1,1,1,CN-370600,2024,gdp_real_growth_pct,accepted,A2市级统计机构官方公报；采用烟台市全市GDP实际增速。
SRC-B2-RIZHAO-CITY-MACRO-FISCAL-2024,日照市统计局公报精确转载,B2,true,市级统计公报经济财政指标精确转载,https://zgrkk.com/pdf/63229/1748095653-2024B9E6A585E5829BE691BBE68E92E7BEBCE591B1E79FAEE5AC8A5.pdf,https://zgrkk.com/pdf/63229/1748095653-2024B9E6A585E5829BE691BBE68E92E7BEBCE591B1E79FAEE5AC8A5.pdf,rizhao_2024_statistical_bulletin_excerpt.txt,application/pdf,2025-04-01,city_year,1,1,3,CN-371100,2024,gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载；采用日照市全市GDP实际增速和一般公共预算收支。
SRC-A2-HUANGSHI-CITY-FISCAL-FINAL-2024,黄石市财政局,A2,true,市级财政决算说明,https://czj.huangshi.gov.cn/2020xxgkzn/2020gknr/2020czzj/sbjyjs/202509/t20250918_1262636.html,https://czj.huangshi.gov.cn/2020xxgkzn/2020gknr/2020czzj/sbjyjs/202509/t20250918_1262636.html,huangshi_2024_fiscal_final_excerpt.txt,text/html,2025-09-12,city_year,1,1,2,CN-420200,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,A2正式财政决算；根据正式决算说明采用黄石市全市一般公共预算收入1900272万元、支出3339286万元，替换此前预算执行数。
SRC-B2-JIAOZUO-CITY-FISCAL-2024,焦作市统计局公报精确转载,B2,true,市级统计公报财政指标精确转载,https://zgrkk.com/pdf/63223/1748095534-202505161051289985.pdf,https://zgrkk.com/pdf/63223/1748095534-202505161051289985.pdf,jiaozuo_2024_statistical_bulletin_excerpt.txt,application/pdf,2025-04-01,city_year,1,1,2,CN-410800,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载；采用焦作市全市一般公共预算收入和支出。
SRC-B2-XIAOGAN-CITY-FISCAL-2024,孝感市统计局公报精确转载,B2,true,市级统计公报财政指标精确转载,https://www.zgrkk.com/pdf/60190/1745505529-%EF%BC%88%E5%B7%B2%E5%8E%8B%E7%BC%A9%EF%BC%8924154957nsln.pdf,https://www.zgrkk.com/pdf/60190/1745505529-%EF%BC%88%E5%B7%B2%E5%8E%8B%E7%BC%A9%EF%BC%8924154957nsln.pdf,xiaogan_2024_statistical_bulletin_excerpt.txt,application/pdf,2025-04-01,city_year,1,1,2,CN-420900,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载；采用孝感市全市地方一般公共预算收入和支出。
SRC-A2-YAAN-CITY-MACRO-FISCAL-2024,雅安市统计局、国家统计局雅安调查队,A2,true,官方统计公报经济财政指标,https://www.yaan.gov.cn/zhangzhe/show/4a45cf1f07ef89ccb92c4a8ba7773b50.html,https://www.yaan.gov.cn/zhangzhe/show/4a45cf1f07ef89ccb92c4a8ba7773b50.html,yaan_2024_statistical_bulletin_excerpt.txt,text/html,2025-04-02,city_year,1,1,4,CN-511800,2024,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,A2市级官方统计公报；采用雅安市全市GDP、实际增速和地方一般公共预算收支。
SRC-B2-YIBIN-CITY-MACRO-FISCAL-2024,宜宾市统计局公报精确转载,B2,true,市级统计公报经济财政指标精确转载,https://zgrkk.com/pdf/60640/1745738057-P020250427363383244061.pdf,https://zgrkk.com/pdf/60640/1745738057-P020250427363383244061.pdf,yibin_2024_statistical_bulletin_excerpt.txt,application/pdf,2025-04-01,city_year,1,1,3,CN-511500,2024,gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载；采用宜宾市全市GDP实际增速和地方一般公共预算收支。
SRC-B2-QIANDONGNAN-CITY-MACRO-FISCAL-2025,黔东南州统计局公报公开转载,B2,true,州级统计公报经济财政指标精确转载,https://maptable.com/tjgb/2025/%E8%B4%B5%E5%B7%9E%E7%9C%81/%E9%BB%94%E4%B8%9C%E5%8D%97%E8%8B%97%E6%97%8F%E4%BE%97%E6%97%8F%E8%87%AA%E6%B2%BB%E5%B7%9E/report/gui-zhou-sheng-qian-dong-nan-zhou-2025-nian-guo-min-jing-ji-he-she-hui-fa-zhan-tong-ji-gong-bao-2,https://maptable.com/tjgb/2025/%E8%B4%B5%E5%B7%9E%E7%9C%81/%E9%BB%94%E4%B8%9C%E5%8D%97%E8%8B%97%E6%97%8F%E4%BE%97%E6%97%8F%E8%87%AA%E6%B2%BB%E5%B7%9E/report/gui-zhou-sheng-qian-dong-nan-zhou-2025-nian-guo-min-jing-ji-he-she-hui-fa-zhan-tong-ji-gong-bao-2,qian_dongnan_2025_statistical_bulletin_excerpt.txt,text/html,2026-04-29,city_year,1,1,4,CN-522600,2025,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确转载；采用黔东南州全州GDP、实际增速和一般公共预算收支，公报明确经济数据为初步统计数。
SRC-B2-QINHUANGDAO-CITY-MACRO-2025,秦皇岛市统计部门公开报道转载,B2,true,城市经济指标公开报道,https://m.sohu.com/a/982633257_121106842,https://m.sohu.com/a/982633257_121106842,qinhuangdao_2025_statistical_bulletin_excerpt.txt,text/html,2026-01-29,city_year,1,1,2,CN-130300,2025,gdp_current_100m;gdp_real_growth_pct,accepted,B2精确公开报道；报道引用秦皇岛市统计部门数据，明确为全市GDP和实际增速。
SRC-B2-XINGTAI-CITY-MACRO-2025,邢台市统计局数据公开转载,B2,true,城市经济指标公开数据,https://www.oweidata.com/city/130500,https://www.oweidata.com/city/130500,xingtai_2025_statistical_bulletin_excerpt.txt,text/html,2026-04-01,city_year,1,1,2,CN-130500,2025,gdp_current_100m;gdp_real_growth_pct,accepted,B2精确公开数据；页面标注数据来源为邢台市统计局，采用全市GDP和实际增速，财政字段未在本批接入。
SRC-A2-JINGDEZHEN-CITY-MACRO-2025,景德镇市人民政府,A2,true,官方规划文件历史实际经济指标,https://www.jdz.gov.cn/zwgk/zfgb/2026n/d5q/szfwj/t1094895.shtml,https://www.jdz.gov.cn/zwgk/zfgb/2026n/d5q/szfwj/t1094895.shtml,jingdezhen_2025_statistical_bulletin_excerpt.txt,text/html,2026-07-01,city_year,1,1,2,CN-360200,2025,gdp_current_100m;gdp_real_growth_pct,accepted,A2官方政府文件；文件明确列示景德镇市2025年GDP 1189.63亿元、增速-0.7%，用于暂解公报正文图片化造成的检索缺口，后续可由统计公报正文复核。
SRC-A2-BAZHOU-CITY-BULLETIN-2022-MACRO-FISCAL,巴州统计局,A2,true,官方自治州统计公报,https://www.xjbz.gov.cn/xjbz/c101602/202304/d1eacbc5bbf7406a93c04882b9941e09.shtml,https://www.xjbz.gov.cn/xjbz/c101602/202304/d1eacbc5bbf7406a93c04882b9941e09/files/%E5%B7%B4%E9%9F%B3%E9%83%AD%E6%A5%9E%E8%92%99%E5%8F%A4%E8%87%AA%E6%B2%BB%E5%B7%9E2022%E5%B9%B4%E5%9B%BD%E6%B0%91%E7%BB%8F%E6%B5%8E%E5%92%8C%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E7%BB%9F%E8%AE%A1%E5%85%AC%E6%8A%A5.pdf,bazhou_2022_statistical_bulletin.pdf,application/pdf,2023-04-14,city_year,1,1,4,CN-652800,2022,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,A2巴州统计局官方统计公报；明确全州GDP、同比增速和地方一般公共预算收支；人口段注明不含铁门关市，本批不以人口段替代经济财政口径。
SRC-A2-BAZHOU-CITY-BULLETIN-2023-MACRO-FISCAL,巴音郭楞蒙古自治州统计局、国家统计局巴音郭楞调查队,A2,true,官方自治州统计公报,https://www.xjbz.gov.cn/xjbz/c101602/202408/0a96c7e56aac4fd28e2b4b03fd386ac4.shtml,https://www.xjbz.gov.cn/xjbz/c101602/202408/0a96c7e56aac4fd28e2b4b03fd386ac4/files/%E5%B7%B4%E9%9F%B3%E9%83%AD%E6%A5%9E%E8%92%99%E5%8F%A4%E8%87%AA%E6%B2%BB%E5%B7%9E2023%E5%B9%B4%E5%9B%BD%E6%B0%91%E7%BB%8F%E6%B5%8E%E5%92%8C%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E7%BB%9F%E8%AE%A1%E5%85%AC%E6%8A%A5.pdf,bazhou_2023_statistical_bulletin.pdf,application/pdf,2024-04-02,city_year,1,1,4,CN-652800,2023,gdp_current_100m;gdp_real_growth_pct;general_public_expenditure_100m;general_public_revenue_100m,accepted,A2巴音郭楞蒙古自治州统计局官方统计公报；明确全州GDP、同比增速和地方一般公共预算收支；本批不以铁门关市或分项数据替代全州口径。
SRC-B2-HAIDONG-CITY-BULLETIN-2024-FISCAL,海东市统计局、国家统计局海东调查队（公报公开转载）,B2,true,市级统计公报财政指标精确转载,https://tjgb.hongheiku.com/xjtjgb/xj2020/57425.html,https://tjgb.hongheiku.com/xjtjgb/xj2020/57425.html,haidong_2024_statistical_bulletin.html,text/html,2025-03-22,city_year,1,1,2,CN-630200,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载；原始公报PDF入口已检索但当前动态链接无法直接取得，故不标记为A2；转载正文明确全市一般公共预算收入31.36亿元、支出292.63亿元，未使用部门预算或区县数据。
SRC-B2-HENGSHUI-CITY-FISCAL-2024,衡水市统计局、国家统计局衡水调查队（公开转载）,B2,true,市级统计公报财政指标精确转载,https://tjgb.hongheiku.com/xjtjgb/xj2020/62528.html,https://tjgb.hongheiku.com/xjtjgb/xj2020/62528.html,hengshui_2024_statistical_bulletin_excerpt.txt,text/html,2025-05-15,city_year,1,1,2,CN-131100,2024,general_public_expenditure_100m;general_public_revenue_100m,accepted,B2精确公报转载；来源页面标明衡水市统计局和国家统计局衡水调查队，采用衡水市全市一般公共预算收入152.7亿元、支出451.7亿元。
SRC-B2-SHUOZHOU-CITY-FISCAL-2024,朔州市统计局（公开转载）,B2,true,市级统计公报财政指标精确转载,https://tjgb.hongheiku.com/xjtjgb/xj2020/60806.html,https://tjgb.hongheiku.com/xjtjgb/xj2020/60806.html,shuozhou_2024_statistical_bulletin_excerpt.txt,text/html,2025-04-28,city_year,1,1,1,CN-140600,2024,general_public_expenditure_100m,accepted,B2精确公报转载；采用朔州市全市一般公共预算支出261.46亿元，不使用县区或市本级数据。
